0,0
0.001001001,12.53332336
0.002002002,24.86898872
0.003003003,36.81245527
0.004004004,48.17536741
0.005005005,58.77852523
0.006006006,68.45471059
0.007007007,77.05132428
0.008008008,84.43279255
0.009009009,90.48270525
0.01001001,95.10565163
0.011011011,98.22872507
0.012012012,99.80267284
0.013013013,99.80267284
0.014014014,98.22872507
0.015015015,95.10565163
0.016016016,90.48270525
0.017017017,84.43279255
0.018018018,77.05132428
0.019019019,68.45471059
0.02002002,58.77852523
0.021021021,48.17536741
0.022022022,36.81245527
0.023023023,24.86898872
0.024024024,12.53332336
0.025025025,1.22E-14
0.026026026,-12.53332336
0.027027027,-24.86898872
0.028028028,-36.81245527
0.029029029,-48.17536741
0.03003003,-58.77852523
0.031031031,-68.45471059
0.032032032,-77.05132428
0.033033033,-84.43279255
0.034034034,-90.48270525
0.035035035,-95.10565163
0.036036036,-98.22872507
0.037037037,-99.80267284
0.038038038,-99.80267284
0.039039039,-98.22872507
0.04004004,-95.10565163
0.041041041,-90.48270525
0.042042042,-84.43279255
0.043043043,-77.05132428
0.044044044,-68.45471059
0.045045045,-58.77852523
0.046046046,-48.17536741
0.047047047,-36.81245527
0.048048048,-24.86898872
0.049049049,-12.53332336
0.05005005,-2.45E-14
0.051051051,12.53332336
0.052052052,24.86898872
0.053053053,36.81245527
0.054054054,48.17536741
0.055055055,58.77852523
0.056056056,68.45471059
0.057057057,77.05132428
0.058058058,84.43279255
0.059059059,90.48270525
0.06006006,95.10565163
0.061061061,98.22872507
0.062062062,99.80267284
0.063063063,99.80267284
0.064064064,98.22872507
0.065065065,95.10565163
0.066066066,90.48270525
0.067067067,84.43279255
0.068068068,77.05132428
0.069069069,68.45471059
0.07007007,58.77852523
0.071071071,48.17536741
0.072072072,36.81245527
0.073073073,24.86898872
0.074074074,12.53332336
0.075075075,3.67E-14
0.076076076,-12.53332336
0.077077077,-24.86898872
0.078078078,-36.81245527
0.079079079,-48.17536741
0.08008008,-58.77852523
0.081081081,-68.45471059
0.082082082,-77.05132428
0.083083083,-84.43279255
0.084084084,-90.48270525
0.085085085,-95.10565163
0.086086086,-98.22872507
0.087087087,-99.80267284
0.088088088,-99.80267284
0.089089089,-98.22872507
0.09009009,-95.10565163
0.091091091,-90.48270525
0.092092092,-84.43279255
0.093093093,-77.05132428
0.094094094,-68.45471059
0.095095095,-58.77852523
0.096096096,-48.17536741
0.097097097,-36.81245527
0.098098098,-24.86898872
0.099099099,-12.53332336
0.1001001,-4.90E-14
0.101101101,12.53332336
0.102102102,24.86898872
0.103103103,36.81245527
0.104104104,48.17536741
0.105105105,58.77852523
0.106106106,68.45471059
0.107107107,77.05132428
0.108108108,84.43279255
0.109109109,90.48270525
0.11011011,95.10565163
0.111111111,98.22872507
0.112112112,99.80267284
0.113113113,99.80267284
0.114114114,98.22872507
0.115115115,95.10565163
0.116116116,90.48270525
0.117117117,84.43279255
0.118118118,77.05132428
0.119119119,68.45471059
0.12012012,58.77852523
0.121121121,48.17536741
0.122122122,36.81245527
0.123123123,24.86898872
0.124124124,12.53332336
0.125125125,6.12E-14
0.126126126,-12.53332336
0.127127127,-24.86898872
0.128128128,-36.81245527
0.129129129,-48.17536741
0.13013013,-58.77852523
0.131131131,-68.45471059
0.132132132,-77.05132428
0.133133133,-84.43279255
0.134134134,-90.48270525
0.135135135,-95.10565163
0.136136136,-98.22872507
0.137137137,-99.80267284
0.138138138,-99.80267284
0.139139139,-98.22872507
0.14014014,-95.10565163
0.141141141,-90.48270525
0.142142142,-84.43279255
0.143143143,-77.05132428
0.144144144,-68.45471059
